post_id,title,description,filename,post_type,patreon_url,publication_date
42695935,Bare Rose 3,"<p>Sequel to <a href=""https://www.patreon.com/posts/bare-rose-40645686"">Bare Rose</a> and <a href=""https://www.patreon.com/posts/bare-rose-2-41623969"">Bare Rose 2</a>, suggested by Iago24!</p>",maidrose.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/42695935/735ae9884ad94f489ad0fa1668884495/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=1B21H3os2RW0A810BwO7OikgWQ9JDb9Daz6Jabj2GdY%3D,2020-10-13T16:01:02.000+00:00
42654152,Vampire Kathrin,"<p>Kathrin is hungry, but still polite, suggested by unsteddyphoenix!</p>",vampirekathrin.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/42654152/ae78452319694d8fb82ab3735e77d43f/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=kOM7mr56K2ZHAw1iGYL3R8ZsB0BayIJ3TbdT7aRdMLk%3D,2020-10-12T16:00:06.000+00:00
42632173,Laura Survives AU,"<p>An Alternate Universe where Laura survived the island and made it to the point of meeting up with Team B, suggested by Baconcopter!</p><p>I suppose in this version of events while sailing back, instead of dealing with Laura's death the drama was over who Keith would choose. But then they realized there was a third option, and things just somehow managed to work out agreeably for all three. XD</p>",laurasurvivedau.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/42632173/7f2ff83887a74c05b726b492afd2df72/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=w9pLUoQmRtcISexwk4qrz7dYg_ber1xf4WGo0UCPq9I%3D,2020-10-11T17:05:24.000+00:00
42608937,Raine Transforms,"<p>Raine's full transformation, suggested by Van Korban!</p><p>...I usually do poof transformations because it's way easier to draw XD</p>",rainetransformation.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/42608937/f5f879fe192b4472811c3d94ee037b55/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=O289Vb87_kJxN7DtUMYJl_txpkxiGY6YBu-EHclu50Q%3D,2020-10-10T23:26:49.000+00:00
42566667,Nib Nab 6: Zen and Kat,"<p>Zen and Kathrin get their clothes nabbed, but aren't particularly bothered. Suggested by Storymaker 2!</p>",nibnab6.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/42566667/8100eb4fc9ce4697a41a1dfd7a7d3de8/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=K9l3dg9ciYwGC4JeG7WIZiJEd_RMcXf22whfXJzooKE%3D,2020-10-09T18:35:33.000+00:00
42512702,Body Swap - Saria and Rose,"<p>Rose and Saria swap bodies, suggested by tony1695!</p>",sariaandrosebodyswap.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/42512702/3bfda2e7486e4f679bef116e511527b8/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=yN1YZno5nfWjw7NnIHK-WlU87smHiE-Lydg-onZmO2E%3D,2020-10-08T16:01:04.000+00:00
42491188,Very Vixen Clovis,"<p>Apparently, ""<a href=""https://www.patreon.com/posts/very-fixen-41906515"">Fixen</a>"" was a typo! Who knew! Alright, here's the real one then, also suggested by H7sam!</p><p>Hey, at least he's taller now.</p>",veryvixenclovis.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/42491188/6258ca21d15d4ff2b6898ba92864f8e4/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=WHlJ6svNqdIUqS5SptKT-EjHcZ2wFa5JgWK5aUDTWZw%3D,2020-10-07T18:04:14.000+00:00
42430503,Wolf Exhibit,"<p>Somehow, Sythe takes a wrong turn at the zoo and ends up part of it, suggested by Foxpie!</p>",woldexhibit.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/42430503/1f6ef75f52ed4560aa9dc07f6ae864b9/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=8SEUSPXkFDgUhA4U7nt6vKH90g-ZiykKHM1DDgMaK2Y%3D,2020-10-06T16:00:07.000+00:00
42403423,Fox in Socks,"<p>Laura gets <em><strong>really </strong></em>undressed, suggested by Ordithus!</p>",foxinsocks.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/42403423/36b43f13771745799bcdab27574c9520/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=kbUsxpYIVzdoG3_zxgGg6dO4yR4yz-neuY21SYyDuvA%3D,2020-10-05T16:44:57.000+00:00
11311304,Incomplete Sweaters,"Another tragic victim of fabric shortage, suggested by TheStooge!",incompletesweater.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11311304/16b89aa2e6c44bbba5287a9cb9e8d7a5/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=GNYmhxdYuuU0ix2tEU9w0g_Ipn2aaxPx-UWX2oJKXiY%3D,2017-05-28T22:00:00.000+00:00
11311293,Keidran Singles,Right in your computer! Suggested by Kav2k!,inthecomputer.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11311293/b2668df2576e4d62bb4e3a4b810f3e0e/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=286HciRvz8UGlLtzzIu803SEQVrBDgPVzp6Bz8WfuzM%3D,2017-05-28T16:00:01.000+00:00
11335945,Spa Day Backrub,"Originally suggested by Arantukasko, now in color thanks to the Nora cards! I'm really happy with how the background of this one turned out. Hope you guys are too! It's great to see some of these sketches brought back by generous patrons willing to sponsor their creation. :)",backrub_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11335945/f9ac6acf382b431ebe9eb5b656a25670/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=BKxLBE7shz7GI9KIqlrqZhZqBx8vu0E07O74kVjLb44%3D,2017-05-27T19:00:01.000+00:00
11311264,A Twokinds Tail,"Trace and Flora as Dust and Fidget, from Dust: An Elysian Tail, suggested by Taboaconstrictr!",dustatwokindstail.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11311264/aa863def3f8242a6b0c32031895480d4/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=NIyfAuye_SYX7c69ZRiLP5PHeG4on2dI_3Nt8WIFsgc%3D,2017-05-27T16:00:01.000+00:00
11335777,Rose's Revenge," Suggested and sponsored by MarshallMelon! Euchre gets his just deserts, now in glorious color thanks to the Nora tier. Thank you for sponsoring this art, MarshallMelon!",roserevenge_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11335777/c495afc79cc64fdcb6aa16e1945de834/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=doGIJA8-RrsyvqTr8-TBMzBElJYQPFWcFNrEkVIuBpg%3D,2017-05-26T19:00:07.000+00:00
11311208,Moonlit Meeting,"Lilith meets Euchre and Rose under the full moon, suggested by Mifune!<p><br></p><p>""Well, I do say, Mr. Euchre, someone is getting wet tonight."" ""Oh my, how forward, Lady Lilith!""</p>",moonlitmeeting.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11311208/45bc60c23f1e4ca1ae1a0f22cf98b44a/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=NJQIJ5D6ubf1RkmkcNexxKmO9mHIgGCV_3zy4b5h_TA%3D,2017-05-26T16:00:01.000+00:00
11335722,Flora Body Pillow,"Suggested and sponsored by Azuma! Created by the Nora tier, which allows any sketch on Patreon to be completed. Thank you for sponsoring this art,  Azuma!<p><br></p><p>Also attached, the obligatory pillow version, suggested by Kamaro12!</p>",florabodypillow_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11335722/11396b73b90a4d33a565a7c6e94ead9f/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=ai6P12htqmPLLo-35rpTfxlrQr5o7l4zuXng_p_66MU%3D,2017-05-25T19:00:01.000+00:00
11311176,Nine-Tails Laura,"Laura is reborn at the next level, suggested by Archataerra!",ninetailslaura.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11311176/388cb5a97d864b4c8013ebfd7caf965f/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=q2a396rE7g-eJAL6Oma_WQRlCDa2s9Q8KOeX8_7PuaM%3D,2017-05-25T16:00:01.000+00:00
11259146,Rebel Raine,"Suggestion and color sponsored by AegisWolf! This was one of the first pieces created from the Nora tier, which allows for any sketch on Patreon to be completed. That background took a long time, but it was fun to work on! Thank you so much for sponsoring this art, AegisWolf!",rebelraine_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11259146/8cf760ae5989455cb286f1a749def35e/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=bn7_SSXXR8vWXk-qjDBisHrwV_VQLdtCPEbwgL8VH6s%3D,2017-05-24T19:00:15.000+00:00
11311151,Kitty Maren,"Karen turns Maren into a Keidran, suggested by Pretorian!",kittymaren.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11311151/57dd66ab0a814212a4e88a5f63de1fde/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=GjLNiuqIOUHBLH5nK_2pmUz1G77uWJQGt8slNwwVVac%3D,2017-05-24T16:00:01.000+00:00
11311102,Sunlit Squirrel Nap,"Squirrels don't typically sleep on the ground, especially during the day, but Mrs Nibbly feels safe with her giant wolf protector. Suggested by Kouroth!",daylightnap.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11311102/080c7bb5a49f4f1c9d3213e67f051429/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=VgZ2DxAMZ70bqUGD7ZUzouRhgMCxFjuGd84YQ-RbKyA%3D,2017-05-23T16:00:55.000+00:00
11310919,Battle for the Crown,"A young Adelaide fights for the position of king, suggested by Unsubby!",BattlefortheCrown.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11310919/80e73335811b4c018bfa9410174d7f4c/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=HxPUaoxHqfwGH1QBRCpFbvfjlyM64LIvkXdpd8_eEB4%3D,2017-05-22T21:17:55.000+00:00
11293366,Pixie Panic: Aftermath,"<p> Aftermath of the events of <a href=""https://www.patreon.com/posts/side-comic-pixie-8773607"">Pixie Panic</a> suggested by DazBurger!</p><p><br></p><p>This might be a little confusing for those who haven't read the comic. For those unaware (Potential Pixie Panic Spoilers): Mike has been turned into a girl again. Kat and Evals have swapped bodies. For Kat, this is a golden opportunity to try applying makeup and outfits to herself from the outside, much to Evals' dismay. Mike is caught in the crossfire.</p><p><br></p><p><br></p>",pixiepanicaftermath.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11293366/cd51c219c90746649cf33e17c36efade/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=FUSwr5mCBJVOHuxLYb9t-nr06__KkAWK-vvNdmWVjP8%3D,2017-05-21T17:12:25.000+00:00
11280444,Her Muse,"Saria paints Rose, suggested by iliar! Saria spent many of her practice figure drawing sessions using Rose as  the subject.",privatepainting.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11280444/cd3bb5827da84cc39a5fae90aabc3d66/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=_zi86z02RsBTGchlb6bxi4Lsg3-xbYmUDg48KfdRFuA%3D,2017-05-20T15:37:02.000+00:00
11267075,Drunken Hijinks,"Keith and Natani have a good time, suggested by RandomGuy24",drunkenhijinks.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11267075/67bf98b08d004b70bff80211094cb055/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=-v9Gzym79ywiy4Kqm50nJGehyjgcJhJnNucvmhKLHdY%3D,2017-05-19T15:02:41.000+00:00
11253357,Doggie Dates,Maybe the dog park wasn't the best place to have this. Suggested by Dekrosna!,dogparkdate.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/11253357/b4895447b157426e8a6667e1d89500d7/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=VrXD1_JuyrEVjjPmLWi2RMQ5j0UVYbooMlWSE9Qz4Dw%3D,2017-05-18T14:57:41.000+00:00
61387146,A Rose in the Hay,"<p>Young Rose relaxing on the farm, Nora Carded by <strong>MarshallMelon</strong>!</p><p>Original sketch suggested by Akadu.</p>",roseinthehay_color.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61387146/b8e5230fedfb4f82b9ac4ab52caddae4/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=M6uhf4jyJIvoNUZ7R9yNL2gyh4NqV0205dytPvaefDw%3D,2022-01-19T23:28:15.000+00:00
61358902,Pull The Lever,"<p>Clovis and Brutus as Yzma and Kronk, suggested by FireLight320!</p><p>See also: <a href=""https://www.patreon.com/posts/clovis-new-33205715"">Clovis' New Groove</a> </p>",pullthelever1.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61358902/9f2574cf80114f41a5396bf7d3c12074/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=523P759NvGdwXur-pdqG-GKg3C2twgYl3W5bJsS5RIA%3D,2022-01-19T17:01:03.000+00:00
61340588,Look! Ribbons!,"<p>Nora Card sponsored by <strong>Azuma</strong>! A remake of a panel from <a href=""https://twokinds.keenspot.com/comic/262/"" rel=""nofollow noopener"" target=""_blank"">page 262</a>.</p><p><a href=""https://www.patreon.com/posts/look-ribbons-29318376"">Original sketch</a> suggested by MetalMan20.</p>",lookribbons redux.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61340588/b78f7131d0ac475c917e87c583feaddb/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=syt_eIFAG27KIJiv2at2unEUQVUY2Oq1mlV8MPs_cPU%3D,2022-01-18T22:05:37.000+00:00
61320906,Laura Livestream,"<p>Laura is interrupted during livestream, suggested by MatyMaty!</p>",streamerlaura1.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61320906/25e497f5033542feb9776215a6348afc/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=mcJHtuukhCNH5LVYLRZ7kb5GFDOLdXMyzjlO_eGNNyM%3D,2022-01-18T17:00:07.000+00:00
61297541,Out of Stamina,"<p>""Oh... it seems my darling tigress is here to <em>HELP ME</em> back to our room...""</p><p>Hormones from the upcoming baby are causing some issues for Trace, suggested by Del!</p>",floratrace_relentlesstiger.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61297541/dbc5ced8f7414200bf0e73be7656120f/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=3KsOy4Z_DdmHWm9jthQNd06NNwAbAqSX7RP_wqd2E3w%3D,2022-01-17T23:20:36.000+00:00
61232238,Mail Husky,"<p>A delivery husky taking directions from a snow leopard, suggested by CoffeeFox!</p>",mailhusky.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61232238/f0118420bc704cdf8e6eb7ea8c92825d/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=iBK1GAfutxEinL_G-n3FzmjpFfw8tspDI2nK7koWqZQ%3D,2022-01-16T17:00:06.000+00:00
61216747,Pillow Fight - Bonus,"<p>Betrayal</p><p>Additional sketch for <a href=""https://www.patreon.com/posts/pillow-fight-61193831"">Pillow Fight</a></p>",pillowfight_bonus.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61216747/ccc627434e7f4937acdc1cb866f1070e/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=7YubrOaAteiPJq8x6ognyM1uakKmBA23yT6mhuHq9Cg%3D,2022-01-16T01:21:09.000+00:00
61193831,Pillow Fight,"<p>Laura is more aggressive in the bedroom, after all. Suggested by KniL!</p>",laurakeithpillowfight.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61193831/f5b531ee1a054adca7152d91399b81e9/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=9VE_4l3S-fEjzNI9zkzMNrs6ObHUqZ0zl7zstzmOpnc%3D,2022-01-15T17:00:07.000+00:00
61158074,Keith and Alaric AU,"<p>Keith and Nick early morning relaxing on a dock, suggested by Alariclives87!</p>",keithandnickau.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61158074/4236b833aa984e01ab1ac1540bd0abcf/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=XWuHvIY9FKyaeaqYzCrnxBA7wUTdohJx76jZHCh-fKE%3D,2022-01-14T17:00:08.000+00:00
61099830,VR Destruction,"<p>Gamer Laura trying out the newest in VR gaming, and being very enthusiastic about it, suggested by =^_^=</p><p>For more VR shenanigans, see also: <a href=""https://www.patreon.com/posts/yarn-simulator-8268261"">Yarn Simulator</a> </p>",vrdestruction.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61099830/c04c64fe46d94731838cff49d94a5fb3/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=XkYLS99WwnhEtHA2jmPlCU3qXnkKCsMPqTGQ6NJGVuE%3D,2022-01-13T17:01:03.000+00:00
61077204,50's Diner Laura 2,"<p>Sequel to <a href=""https://www.patreon.com/posts/50s-diner-laura-56442851"">50's Diner Laura</a>, suggested by CrRAR!</p>",50sdinerlaura2.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61077204/9ff370fff6444b54ba798527412e8bf3/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=kzVQE2IfT7AnSc-ZTUmLyCZ4c5e8UI4E6vmA08g73rY%3D,2022-01-12T18:38:32.000+00:00
61014609,Human Willow,<p>An encounter with a pale human with strange eyes in the forest. Human Willow suggested by OnkelInferno!</p>,humanwillow.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/61014609/4e443df176594299b2b181d4d1c13603/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=8pmieDS71O4FuyLYNfNPR2l0SgS02Qouo4pAKg2m_Vc%3D,2022-01-11T17:00:07.000+00:00
60970293,Flora's Antenna 2,"<p>Sequel to <a href=""https://www.deviantart.com/twokinds/art/Flora-s-Antenna-714385069"" rel=""nofollow noopener"" target=""_blank"">Flora's Antenna</a>, Nibbly puts this new minion of hers to good use, suggested by Dadrobit!</p>",florasantenna2.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/60970293/3c668f1c49904e56a157562607a7a205/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=rUk69jS4ZaDMkL6fsiLdUqntzQ5h7t_C5sV8FA0jajk%3D,2022-01-10T17:01:03.000+00:00
60925868,Saria Ref Sheet,"<p>All you need to know about Trace's ex-wife, suggested by TheMightySandwich!</p><p>These ref sheets are a lot of work! Phew... I apologize if there's any errors. I try my best, but when there's so much text, they do slip through sometimes.</p>",sariareferencesheet.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/60925868/a9a503e7fa2e45df9433afc19c44ec7c/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=RKbskeX_dDc3idOAv_tmuVa7Zu8KzCtLOf922o-C08U%3D,2022-01-09T17:01:02.000+00:00
60915221,Doomguy Sythe,"<p>Sythe and Nibbly as Doomguy and Daisy, suggested by Zapilidver!</p>",doomguysythenibbly.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/60915221/387ef3b092d34558bca3ac95ac8f56fa/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=oS--S7M7FFyx-meoIJRHbJL-YA2qPdacIiPF8fnLhws%3D,2022-01-09T01:08:59.000+00:00
60851528,Laura on the Island,"<p>Another look into Laura's time on the Basitin island, suggested by Ashers BC!</p>",lauraontheisland.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/60851528/bc214e50b8714626968113de26c6a4ae/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=bzBUMnPzi8ebgmloeX05h5OZu-6DyRcjjR1GmvDHRrw%3D,2022-01-07T17:00:08.000+00:00
60829113,Human Vehra,"<p>Vehra is turned human via magic anklet and suddenly regains her mind and full use of the magical power that originally took it. Suggested by DarthKeidran!</p><p>See a previous use of the anklet here: <a href=""https://www.patreon.com/posts/basitin-trace-11703337"">Basitin Trace &amp; Human Flora</a> (<a href=""https://www.deviantart.com/twokinds/art/Human-Flora-Basitin-Trace-757527767"" rel=""nofollow noopener"" target=""_blank"">DA mirror</a>)</p>",humanvehra.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/60829113/781dd46083b64fe29688cf8f496922b8/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=nbFb10wcpevUpcxUg5kgVvZP9ZopR9oPmswQcZPWkos%3D,2022-01-06T23:26:31.000+00:00
63014555,Exotic Ankle Covers,"<p>Cathleen Keiser showing Cornelius the exotic new ankle and tail coverings she imported, suggested by Ordithus!</p>",cathleenanklecoverning.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/63014555/973e6ff18cd14575bc0e93fe72918741/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=CgjsdVpBYyWdYEjOHLY5iGQpUBDm75h1QzTZK2clijo%3D,2022-02-25T00:09:03.000+00:00
62934518,Moth Kat,"<p>Moth version of Kat observing the lamp, suggested by Unsteddy!</p><p>Based on <a href=""https://www.patreon.com/posts/lamp-shopping-62262711"">Lamp Shopping</a> </p>",lampmothkat.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62934518/be79be790c6542b3a4fd43637b4894ba/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=mUjjIRBQ7RLtpIVGUJIFwdXjr5IfkktNEA0n4PNoYro%3D,2022-02-23T17:01:03.000+00:00
62916058,Drunken Dragon,"<p>Nora passed out after a drinking game, suggested by SpazztasticKiwi!</p>",drunknora.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62916058/3ab46565214e4a8490349f9b53cb730e/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=dKjKUReBJ3rB7bFpltpYUMjU_wRrwUb-CNSdsVSqZWA%3D,2022-02-22T20:32:02.000+00:00
62848403,Good Morning Alaric,"<p>Alaric in bed, suggested by OnkelInferno!</p>",goodmorningalaric.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62848403/2c56cbbb73cb43038134531e19f68f90/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=8isTijThzXBY6bnscLX9eA-jgmFqVOS428WCF8jT1zA%3D,2022-02-21T17:01:03.000+00:00
62805747,Asking the Exes,"<p>Maren and Sythe trying to get info out of their respective ex's partner, but not getting answers they'd hoped for, suggested by Mingun!</p>",askingtheexs.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62805747/056a3905ce07442095e1593315896ffb/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=wcBdyYn1y6lZkvbJCiC4AAFulywhEG_AORRXvvNEpno%3D,2022-02-20T17:01:02.000+00:00
62788432,Carver Gone Native,"<p>Carver has integrated with the western girls, suggested by Winged Cat Productions!</p>",carvergoingnative.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62788432/14eeeea058ac4b40b53fc5e74bd7e436/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=_IuJX4av0lgTeA6IFrhqpTVA-_vjquePYweoePD9g0A%3D,2022-02-19T21:55:43.000+00:00
62575077,Angel vs Devil Laura,"<p>Angel Laura defeating Devil Laura, suggested by Win Worley!</p><p>Referencing the classical painting of archangel Michael defeating the Devil.</p>",angelvsdemonlaura.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62575077/de3b028aa4704612b2944040e8170e0b/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=jTyQ5Rxx7zF4NmtyMWc1StpqAQOOsvB4YdiVwoXWowc%3D,2022-02-18T17:01:03.000+00:00
62574307,Dodgeball,"<p>Maddie vs Maeve, place your bets! Suggested by ThingsAreCompeting!</p>",dodgeball.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62574307/f8592a968d174f28884c92e5552f45f0/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=Qci6gp-Xlu1QIKlsMO5X-HbRRPe4P9I6JlXpaMkhRYg%3D,2022-02-17T17:00:07.000+00:00
62574055,Food Kinds,"<p>Flora dressed as a potato to cheer up <a href=""https://www.deviantart.com/twokinds/art/Keith-Dressed-Like-a-Banana-90775370"" rel=""nofollow noopener"" target=""_blank"">Keith dressed as a banana</a>, suggested by Rimadraws!</p>",fruitsandveggies.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62574055/c63c7ff5d04447078fa1bf2b8e858b6d/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=bmd79VD_6nJGO1RJ62PBVEftIndhXVjBROmMNojyMzo%3D,2022-02-16T17:00:07.000+00:00
62574027,Stream Ban,"<p>Nora tries to ""help"" with Laura's stream, suggested by iliar!</p>",streamban.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62574027/de172dc3a9fb4e9ba41dcb83ff2e7784/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=rz0yXNfxACuTdh20ng22uNULfwrjot5uZ6yLFpZK8_k%3D,2022-02-15T17:00:08.000+00:00
62568687,Mike Valentine,"<p>Mike asks Kat out for Valentine's Day, suggested by SomeOtherTom!</p>",katmikevalentine.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62568687/ff09f5aa32444fd887801c755a168730/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=Uza6reuF7_DsXl99cmP2vSG4WGYJHnZ7i_O3ToGvFQQ%3D,2022-02-14T21:45:57.000+00:00
62516312,Sirus Ref Sheet,"<p>The reference sheet for Sirus, the Master Spy who shows up in the background everwhere! Suggested by Glassan!</p><p>Special Ability redacted by order of the Templar.</p>",sirusrefsheet.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62516312/e2c46d10ee514b15a595456939980748/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=VBK_gPhGnC3ajX9fcH-MVXDEOro8AI2ebj0mZDhO8kc%3D,2022-02-13T20:09:28.000+00:00
62482174,Bandage Replacement,"<p>Natani gets some new more secure apparel, suggested by Dan Vaelling!</p>",bandagereplacement.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62482174/aea9ed3d285a4dceaf65b5b2648edbfc/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=qllo0Zt2MlIyZ5XrOV4xeZUSc7VR_OLE4TwCEFFdjNw%3D,2022-02-12T21:52:56.000+00:00
62416565,Kat in a Tree,"<p>Kat in a tree, like Flora was, suggested by SomeOtherTom!</p><p>Meant to be posted last month but I forgot XD</p>",katinatree.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62416565/5244b6c5089d441f907b4d3244296e58/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=rrAzLLZVAYWB5_6GP8znI0U0a8emiG3C70c4w7UYV5M%3D,2022-02-11T17:00:10.000+00:00
62393306,Head Scratcher,"<p>Red using one of those deconstructed whisk head massager things on Raine, suggested by Sane!</p>",raineredheadscratcher.png,image_file,https://c10.patreonusercontent.com/4/patreon-media/p/post/62393306/e5ef2ab8cc3f47a19b84f05c0f15df01/eyJ3Ijo2MjB9/1.png?token-time=1691452800&token-hash=8KcriBno9yEklR12JG-ZlNrzjvDmRWxQVms3AHx-1zQ%3D,2022-02-10T19:41:36.000+00:00
